query_id,split,query_type,input_tokens,agent_id,token_budget,observed_quality,cost_usd,latency_ms
23,test,knowledge,179,A,512,0.0,0.000139,5575.9
23,test,knowledge,179,A,1024,0.0,0.0002398,8401.9
23,test,knowledge,179,A,2048,0.0,0.0002105,8548.4
23,test,knowledge,179,A,4096,0.0,0.0001548,6255.7
23,test,knowledge,179,B,512,0.0,0.0002447,10888.2
23,test,knowledge,179,B,1024,0.0,0.0004657,25537.0
23,test,knowledge,179,B,2048,0.0,0.0008239,39865.2
23,test,knowledge,179,B,4096,0.0,0.0005791,26235.5
23,test,knowledge,179,C,512,0.0,0.0001167,2798.3
23,test,knowledge,179,C,1024,0.0,0.0001029,2385.3
23,test,knowledge,179,C,2048,0.0,0.0001979,4912.0
23,test,knowledge,179,C,4096,0.0,0.0002597,6439.6
23,test,knowledge,179,D,512,0.0,4.5e-05,3133.8
23,test,knowledge,179,D,1024,0.0,9.8e-05,14319.5
23,test,knowledge,179,D,2048,0.0,4.7e-05,4850.7
23,test,knowledge,179,D,4096,0.0,8.3e-05,9094.2
23,test,knowledge,179,E,512,0.0,0.0006199,2898.4
23,test,knowledge,179,E,1024,0.0,0.0011207,4189.6
23,test,knowledge,179,E,2048,0.0,0.0006639,5201.5
23,test,knowledge,179,E,4096,0.0,0.0006639,5344.8
24,test,knowledge,266,A,512,0.0,0.0001438,5603.0
24,test,knowledge,266,A,1024,0.0,0.0002718,10806.2
24,test,knowledge,266,A,2048,0.0,0.0005278,21253.0
24,test,knowledge,266,A,4096,0.0,0.000501,20133.2
24,test,knowledge,266,B,512,0.0,0.0002299,11144.4
24,test,knowledge,266,B,1024,0.0,0.0002313,11372.9
24,test,knowledge,266,B,2048,0.0,0.0002344,11527.3
24,test,knowledge,266,B,4096,0.0,0.0002304,11347.2
24,test,knowledge,266,C,512,0.0,0.0001026,2186.0
24,test,knowledge,266,C,1024,0.0,0.000227,5184.6
24,test,knowledge,266,C,2048,0.0,0.0004318,10427.6
24,test,knowledge,266,C,4096,0.0,0.0001022,1867.5
24,test,knowledge,266,D,512,0.0,0.0001471,7483.7
24,test,knowledge,266,D,1024,0.0,4.56e-05,14965.4
24,test,knowledge,266,D,2048,0.0,0.0003119,17996.3
24,test,knowledge,266,D,4096,0.0,0.0005179,29938.7
24,test,knowledge,266,E,512,0.0,0.000643,2889.9
24,test,knowledge,266,E,1024,0.0,0.0012062,5633.6
24,test,knowledge,266,E,2048,0.0,0.0014691,11597.7
24,test,knowledge,266,E,4096,0.0,0.001259,22491.3
25,train,multihop_qa,2601,A,512,0.02749,0.0002841,4956.1
25,train,multihop_qa,2601,A,1024,0.01468,0.0004121,9524.2
25,train,multihop_qa,2601,A,2048,0.0,0.0006681,16322.1
25,train,multihop_qa,2601,A,4096,0.88889,0.0011801,31649.1
25,train,multihop_qa,2601,B,512,0.88889,0.0003105,5043.1
25,train,multihop_qa,2601,B,1024,0.88889,0.0003302,16567.4
25,train,multihop_qa,2601,B,2048,0.88889,0.0003073,4938.5
25,train,multihop_qa,2601,B,4096,0.88889,0.0003073,5125.2
25,train,multihop_qa,2601,C,512,0.88889,0.000219,536.8
25,train,multihop_qa,2601,C,1024,0.88889,0.0003642,3027.8
25,train,multihop_qa,2601,C,2048,0.88889,0.000219,511.5
25,train,multihop_qa,2601,C,4096,0.88889,0.000219,594.8
25,train,multihop_qa,2601,D,512,0.88889,0.0002056,2099.3
25,train,multihop_qa,2601,D,1024,0.88889,0.0002578,3473.9
25,train,multihop_qa,2601,D,2048,0.88889,0.0002431,3210.0
25,train,multihop_qa,2601,D,4096,0.88889,0.0002586,4278.5
25,train,multihop_qa,2601,E,512,0.0,0.0013303,4912.4
25,train,multihop_qa,2601,E,1024,0.0,0.0018935,10777.0
25,train,multihop_qa,2601,E,2048,0.88889,0.0016419,4943.5
25,train,multihop_qa,2601,E,4096,0.88889,0.0020761,12198.2
26,train,math_comp,91,A,512,1.0,0.0001027,3911.9
26,train,math_comp,91,A,1024,1.0,9.45e-05,3964.3
26,train,math_comp,91,A,2048,1.0,9.37e-05,3863.4
26,train,math_comp,91,A,4096,1.0,9.37e-05,3843.1
26,train,math_comp,91,B,512,0.0,0.0002374,10776.9
26,train,math_comp,91,B,1024,1.0,0.0001807,8305.8
26,train,math_comp,91,B,2048,1.0,0.0003175,14396.5
26,train,math_comp,91,B,4096,1.0,0.0004304,19405.1
26,train,math_comp,91,C,512,1.0,6.13e-05,1588.0
26,train,math_comp,91,C,1024,1.0,5.41e-05,983.3
26,train,math_comp,91,C,2048,1.0,6.17e-05,1232.9
26,train,math_comp,91,C,4096,1.0,6.11e-05,1306.1
26,train,math_comp,91,D,512,1.0,0.0001238,5497.0
26,train,math_comp,91,D,1024,1.0,0.0001215,5656.7
26,train,math_comp,91,D,2048,1.0,0.0001118,4349.4
26,train,math_comp,91,D,4096,1.0,0.0001385,5538.1
26,train,math_comp,91,E,512,1.0,0.0005917,3381.2
26,train,math_comp,91,E,1024,1.0,0.000573,4890.6
26,train,math_comp,91,E,2048,1.0,0.0005928,2671.2
26,train,math_comp,91,E,4096,1.0,0.0006129,3638.4
27,train,multihop_qa,2681,A,512,0.0,0.0002889,4330.8
27,train,multihop_qa,2681,A,1024,0.0,0.0004169,8412.4
27,train,multihop_qa,2681,A,2048,0.0,0.0006729,16507.2
27,train,multihop_qa,2681,A,4096,0.0,0.0011849,31276.8
27,train,multihop_qa,2681,B,512,1.0,0.0002755,11616.7
27,train,multihop_qa,2681,B,1024,0.0,0.0002786,3913.1
27,train,multihop_qa,2681,B,2048,1.0,0.0002602,2814.2
27,train,multihop_qa,2681,B,4096,1.0,0.0002755,3364.6
27,train,multihop_qa,2681,C,512,0.0,0.0003278,3107.8
27,train,multihop_qa,2681,C,1024,0.0,0.0002258,360.8
27,train,multihop_qa,2681,C,2048,0.0,0.0002258,335.4
27,train,multihop_qa,2681,C,4096,0.0,0.0002258,369.6
27,train,multihop_qa,2681,D,512,1.0,0.0002174,2854.2
27,train,multihop_qa,2681,D,1024,1.0,0.0002129,2236.6
27,train,multihop_qa,2681,D,2048,1.0,0.0002214,3217.0
27,train,multihop_qa,2681,D,4096,0.66667,0.0002184,2706.1
27,train,multihop_qa,2681,E,512,0.0,0.0013513,3567.9
27,train,multihop_qa,2681,E,1024,0.0,0.0019145,5651.8
27,train,multihop_qa,2681,E,2048,0.0,0.0030406,11682.2
27,train,multihop_qa,2681,E,4096,1.0,0.0027722,10488.6
28,train,math_olympiad,152,A,512,0.0,0.0001371,4243.2
28,train,math_olympiad,152,A,1024,0.0,0.0002651,8359.5
28,train,math_olympiad,152,A,2048,0.0,0.0005211,16398.9
28,train,math_olympiad,152,A,4096,1.0,0.0010331,31229.1
28,train,math_olympiad,152,B,512,0.0,0.0002426,12475.3
28,train,math_olympiad,152,B,1024,0.0,0.000473,22602.4
28,train,math_olympiad,152,B,2048,1.0,0.00054,24825.5
28,train,math_olympiad,152,B,4096,1.0,0.0004545,20693.2
28,train,math_olympiad,152,C,512,0.0,0.0001142,3144.3
28,train,math_olympiad,152,C,1024,0.0,0.0002166,3202.4
28,train,math_olympiad,152,C,2048,0.0,0.0004214,11368.2
28,train,math_olympiad,152,C,4096,1.0,0.0007866,11421.3
28,train,math_olympiad,152,D,512,0.0,6.5e-05,8801.3
28,train,math_olympiad,152,D,1024,1.0,0.0001499,36910.3
28,train,math_olympiad,152,D,2048,1.0,0.0004164,20319.5
28,train,math_olympiad,152,D,4096,0.0,8.1e-05,11167.6
28,train,math_olympiad,152,E,512,0.0,0.0006094,9585.0
28,train,math_olympiad,152,E,1024,0.0,0.0011729,3600.9
28,train,math_olympiad,152,E,2048,0.0,0.0022993,7100.2
28,train,math_olympiad,152,E,4096,1.0,0.0029142,8923.7
29,train,math_comp,112,A,512,0.0,0.0001347,4672.1
29,train,math_comp,112,A,1024,0.0,0.0002627,10553.3
29,train,math_comp,112,A,2048,1.0,0.0002235,7882.2
29,train,math_comp,112,A,4096,1.0,0.00085,34656.4
29,train,math_comp,112,B,512,0.0,0.0002394,11241.3
29,train,math_comp,112,B,1024,1.0,0.0003883,19038.7
29,train,math_comp,112,B,2048,1.0,0.0003883,19041.7
29,train,math_comp,112,B,4096,1.0,0.0003879,19114.5
29,train,math_comp,112,C,512,0.0,0.0001114,3783.7
29,train,math_comp,112,C,1024,1.0,0.0001774,5070.3
29,train,math_comp,112,C,2048,1.0,0.000347,11316.8
29,train,math_comp,112,C,4096,1.0,0.0004544,11574.0
29,train,math_comp,112,D,512,0.0,0.0001357,8382.6
29,train,math_comp,112,D,1024,1.0,0.0001817,8354.9
29,train,math_comp,112,D,2048,1.0,3.22e-05,2412.8
29,train,math_comp,112,D,4096,0.0,3.42e-05,2536.5
29,train,math_comp,112,E,512,0.0,0.0005983,10111.2
29,train,math_comp,112,E,1024,0.0,0.0011615,5170.6
29,train,math_comp,112,E,2048,1.0,0.0012784,4412.1
29,train,math_comp,112,E,4096,1.0,0.0015644,5906.4
30,train,coding,252,A,512,1.0,0.0001036,2978.3
30,train,coding,252,A,1024,1.0,0.0001036,2976.2
30,train,coding,252,A,2048,1.0,9.51e-05,4073.6
30,train,coding,252,A,4096,1.0,0.0001036,3072.0
30,train,coding,252,B,512,1.0,0.0001359,6004.3
30,train,coding,252,B,1024,1.0,0.0001359,6148.8
30,train,coding,252,B,2048,1.0,0.0001359,6135.6
30,train,coding,252,B,4096,1.0,0.0001359,6979.5
30,train,coding,252,C,512,1.0,7.11e-05,1086.5
30,train,coding,252,C,1024,1.0,7.07e-05,1081.5
30,train,coding,252,C,2048,1.0,7.17e-05,1039.0
30,train,coding,252,C,4096,1.0,7.13e-05,1041.0
30,train,coding,252,D,512,1.0,0.0001433,4809.6
30,train,coding,252,D,1024,1.0,7.12e-05,8721.7
30,train,coding,252,D,2048,1.0,0.0001857,6662.8
30,train,coding,252,D,4096,1.0,0.0001615,5999.6
30,train,coding,252,E,512,0.0,0.0006391,2385.9
30,train,coding,252,E,1024,0.0,0.001202,9887.1
30,train,coding,252,E,2048,1.0,0.0011745,7628.6
30,train,coding,252,E,4096,1.0,0.0017817,14538.7
31,test,math_comp,152,A,512,0.0,0.0001371,4193.0
31,test,math_comp,152,A,1024,0.0,0.0002651,8166.5
31,test,math_comp,152,A,2048,0.0,0.0005211,15907.1
31,test,math_comp,152,A,4096,1.0,0.0004828,14907.7
31,test,math_comp,152,B,512,0.0,0.0002424,34890.9
31,test,math_comp,152,B,1024,1.0,0.0003106,41124.9
31,test,math_comp,152,B,2048,1.0,0.0002806,37759.4
31,test,math_comp,152,B,4096,1.0,0.0003129,13635.6
31,test,math_comp,152,C,512,0.0,0.0001151,2149.4
31,test,math_comp,152,C,1024,0.0,0.0002175,6356.3
31,test,math_comp,152,C,2048,0.0,0.0004223,11660.1
31,test,math_comp,152,C,4096,1.0,0.0006635,19915.7
31,test,math_comp,152,D,512,1.0,3.7e-05,5652.6
31,test,math_comp,152,D,1024,1.0,0.0001705,7889.9
31,test,math_comp,152,D,2048,1.0,0.0002118,5574.1
31,test,math_comp,152,D,4096,1.0,6.7e-05,11577.2
31,test,math_comp,152,E,512,0.0,0.0006118,5102.3
31,test,math_comp,152,E,1024,0.0,0.001175,9340.5
31,test,math_comp,152,E,2048,1.0,0.0019673,7464.3
31,test,math_comp,152,E,4096,1.0,0.0016392,7331.1
32,test,math_comp,110,A,512,0.0,0.0001344,5293.6
32,test,math_comp,110,A,1024,1.0,0.0001944,6782.0
32,test,math_comp,110,A,2048,1.0,0.0001701,5897.9
32,test,math_comp,110,A,4096,1.0,0.0001944,7819.1
32,test,math_comp,110,B,512,0.0,0.0002392,11071.0
32,test,math_comp,110,B,1024,1.0,0.0003549,18641.8
32,test,math_comp,110,B,2048,1.0,0.0003607,17970.2
32,test,math_comp,110,B,4096,1.0,0.000394,18668.3
32,test,math_comp,110,C,512,0.0,0.0001114,2567.8
32,test,math_comp,110,C,1024,0.0,0.0002138,5757.0
32,test,math_comp,110,C,2048,1.0,0.0002868,8329.2
32,test,math_comp,110,C,4096,1.0,0.000142,3691.4
32,test,math_comp,110,D,512,0.0,0.0001357,5834.0
32,test,math_comp,110,D,1024,1.0,0.0002356,8944.0
32,test,math_comp,110,D,2048,1.0,0.0002522,9440.5
32,test,math_comp,110,D,4096,1.0,0.0002576,9659.3
32,test,math_comp,110,E,512,0.0,0.0005983,2607.0
32,test,math_comp,110,E,1024,1.0,0.000944,2713.1
32,test,math_comp,110,E,2048,1.0,0.0010328,4426.2
32,test,math_comp,110,E,4096,1.0,0.0011483,19444.8
33,train,knowledge,547,A,512,0.0,0.0001576,4170.0
33,train,knowledge,547,A,1024,0.0,0.0002856,8095.1
33,train,knowledge,547,A,2048,0.0,0.0005416,16216.3
33,train,knowledge,547,A,4096,0.0,0.0006738,19500.4
33,train,knowledge,547,B,512,0.0,0.0002864,12957.4
33,train,knowledge,547,B,1024,0.0,0.0005168,24161.4
33,train,knowledge,547,B,2048,0.0,0.0004803,63274.1
33,train,knowledge,547,B,4096,0.0,0.0006707,31876.8
33,train,knowledge,547,C,512,0.0,0.0001576,3225.3
33,train,knowledge,547,C,1024,0.0,0.00026,5687.8
33,train,knowledge,547,C,2048,0.0,0.0004648,10533.6
33,train,knowledge,547,C,4096,0.0,8.36e-05,1209.0
33,train,knowledge,547,D,512,0.0,0.000169,9121.6
33,train,knowledge,547,D,1024,1.0,0.0002465,39938.5
33,train,knowledge,547,D,2048,0.0,0.000553,34974.4
33,train,knowledge,547,D,4096,0.0,0.001065,62388.1
33,train,knowledge,547,E,512,0.0,0.0007096,1355.5
33,train,knowledge,547,E,1024,0.0,0.0012728,4860.3
33,train,knowledge,547,E,2048,0.0,0.0023992,9971.6
33,train,knowledge,547,E,4096,0.0,0.0046517,38084.4
34,test,multihop_qa,2676,A,512,0.0,0.0001713,564.2
34,test,multihop_qa,2676,A,1024,0.0,0.0001713,621.0
34,test,multihop_qa,2676,A,2048,0.0,0.0001713,538.5
34,test,multihop_qa,2676,A,4096,0.0,0.0001713,541.1
34,test,multihop_qa,2676,B,512,0.28571,0.0002738,3147.7
34,test,multihop_qa,2676,B,1024,0.28571,0.0002752,3145.4
34,test,multihop_qa,2676,B,2048,0.28571,0.0002752,3559.0
34,test,multihop_qa,2676,B,4096,0.28571,0.0002752,3553.6
34,test,multihop_qa,2676,C,512,0.19048,0.0002284,566.2
34,test,multihop_qa,2676,C,1024,0.19048,0.0002284,561.6
34,test,multihop_qa,2676,C,2048,0.27273,0.0002286,374.5
34,test,multihop_qa,2676,C,4096,0.25,0.000666,9459.1
34,test,multihop_qa,2676,D,512,0.0,0.0003234,6738.0
34,test,multihop_qa,2676,D,1024,0.28571,0.0002234,5950.5
34,test,multihop_qa,2676,D,2048,0.5,0.0003117,6458.6
34,test,multihop_qa,2676,D,4096,0.31579,0.0003374,7620.2
34,test,multihop_qa,2676,E,512,0.0,0.0013354,2982.0
34,test,multihop_qa,2676,E,1024,0.0,0.0018986,5592.4
34,test,multihop_qa,2676,E,2048,0.25,0.0018582,4677.7
34,test,multihop_qa,2676,E,4096,0.5,0.0021695,5547.1
35,train,math_olympiad,234,A,512,0.0,0.000142,5393.2
35,train,math_olympiad,234,A,1024,0.0,0.00027,10825.5
35,train,math_olympiad,234,A,2048,0.0,0.000526,21289.5
35,train,math_olympiad,234,A,4096,0.0,0.001038,42022.7
35,train,math_olympiad,234,B,512,0.0,0.0002502,10839.4
35,train,math_olympiad,234,B,1024,0.0,0.0004095,18591.8
35,train,math_olympiad,234,B,2048,0.0,0.0003613,16316.4
35,train,math_olympiad,234,B,4096,0.0,0.0004126,18962.8
35,train,math_olympiad,234,C,512,0.0,0.0001217,2651.1
35,train,math_olympiad,234,C,1024,0.0,0.0002241,4931.3
35,train,math_olympiad,234,C,2048,0.0,0.0004289,8723.9
35,train,math_olympiad,234,C,4096,0.0,0.0008385,22211.2
35,train,math_olympiad,234,D,512,0.0,0.0001446,8821.9
35,train,math_olympiad,234,D,1024,0.0,0.0002726,16531.4
35,train,math_olympiad,234,D,2048,0.0,0.0005286,14245.9
35,train,math_olympiad,234,D,4096,0.0,0.0010407,48527.8
35,train,math_olympiad,234,E,512,0.0,0.0006325,2872.6
35,train,math_olympiad,234,E,1024,0.0,0.0011957,5975.9
35,train,math_olympiad,234,E,2048,0.0,0.0023224,9915.2
35,train,math_olympiad,234,E,4096,0.0,0.0045749,78549.0
36,train,knowledge,678,A,512,0.0,0.0001701,4226.7
36,train,knowledge,678,A,1024,0.0,0.0002981,8107.0
36,train,knowledge,678,A,2048,0.0,0.0005541,15375.2
36,train,knowledge,678,A,4096,0.0,0.0010661,29638.2
36,train,knowledge,678,B,512,0.0,0.0002846,12547.2
36,train,knowledge,678,B,1024,0.0,0.000515,24153.5
36,train,knowledge,678,B,2048,0.0,0.0007571,36436.9
36,train,knowledge,678,B,4096,1.0,0.0006941,31057.2
36,train,knowledge,678,C,512,0.0,0.0001486,2470.5
36,train,knowledge,678,C,1024,0.0,0.000251,4649.8
36,train,knowledge,678,C,2048,0.0,0.0004558,11882.1
36,train,knowledge,678,C,4096,0.0,0.0008654,18818.9
36,train,knowledge,678,D,512,0.0,0.0001793,7960.7
36,train,knowledge,678,D,1024,0.0,0.0003073,13887.4
36,train,knowledge,678,D,2048,0.0,0.0005633,27209.0
36,train,knowledge,678,D,4096,0.0,0.0010753,46588.2
36,train,knowledge,678,E,512,0.0,0.0007453,11552.5
36,train,knowledge,678,E,1024,0.0,0.0013088,4935.1
36,train,knowledge,678,E,2048,0.0,0.0024352,7900.9
36,train,knowledge,678,E,4096,0.0,0.004688,17242.4
37,train,multihop_qa,2443,A,512,0.0,0.0001591,732.6
37,train,multihop_qa,2443,A,1024,0.0,0.0001591,598.7
37,train,multihop_qa,2443,A,2048,0.0,0.0002056,2248.3
37,train,multihop_qa,2443,A,4096,0.0,0.0001591,562.0
37,train,multihop_qa,2443,B,512,0.0,0.0002166,1712.8
37,train,multihop_qa,2443,B,1024,1.0,0.0002166,1477.5
37,train,multihop_qa,2443,B,2048,0.0,0.0002166,1452.1
37,train,multihop_qa,2443,B,4096,0.0,0.0002288,1876.8
37,train,multihop_qa,2443,C,512,0.0,0.0003022,2037.4
37,train,multihop_qa,2443,C,1024,0.0,0.0002006,708.8
37,train,multihop_qa,2443,C,2048,1.0,0.0003172,3073.6
37,train,multihop_qa,2443,C,4096,1.0,0.0003454,3608.6
37,train,multihop_qa,2443,D,512,1.0,0.0002254,2748.1
37,train,multihop_qa,2443,D,1024,1.0,0.0002184,2949.3
37,train,multihop_qa,2443,D,2048,1.0,0.0001927,3720.1
37,train,multihop_qa,2443,D,4096,1.0,0.000194,4032.6
37,train,multihop_qa,2443,E,512,1.0,0.0012227,10232.9
37,train,multihop_qa,2443,E,1024,1.0,0.001182,4630.6
37,train,multihop_qa,2443,E,2048,1.0,0.0012227,10181.2
37,train,multihop_qa,2443,E,4096,1.0,0.0013151,5872.8
38,train,multihop_qa,2751,A,512,0.0,0.0002935,4139.0
38,train,multihop_qa,2751,A,1024,0.0,0.0004215,10906.9
38,train,multihop_qa,2751,A,2048,0.0,0.0006775,18782.7
38,train,multihop_qa,2751,A,4096,0.0,0.0011895,37506.5
38,train,multihop_qa,2751,B,512,0.0,0.0003231,5543.5
38,train,multihop_qa,2751,B,1024,0.0,0.000338,6319.9
38,train,multihop_qa,2751,B,2048,0.0,0.0003353,6232.9
38,train,multihop_qa,2751,B,4096,0.0,0.0003168,5002.0
38,train,multihop_qa,2751,C,512,0.0,0.0002264,1370.1
38,train,multihop_qa,2751,C,1024,0.0,0.0002288,470.6
38,train,multihop_qa,2751,C,2048,0.0,0.0002288,333.0
38,train,multihop_qa,2751,C,4096,0.0,0.001045,20014.6
38,train,multihop_qa,2751,D,512,0.0,0.000331,7171.5
38,train,multihop_qa,2751,D,1024,0.0,0.0002354,3884.3
38,train,multihop_qa,2751,D,2048,0.0,0.000715,28521.8
38,train,multihop_qa,2751,D,4096,0.25,0.0004924,14719.2
38,train,multihop_qa,2751,E,512,0.0,0.001372,4933.0
38,train,multihop_qa,2751,E,1024,0.0,0.0019352,5979.9
38,train,multihop_qa,2751,E,2048,0.33333,0.0029956,11327.1
38,train,multihop_qa,2751,E,4096,0.0,0.0053144,21964.1
39,train,math_comp,81,A,512,0.0,0.0001329,4026.1
39,train,math_comp,81,A,1024,1.0,0.0001207,3644.9
39,train,math_comp,81,A,2048,1.0,0.0001997,6048.0
39,train,math_comp,81,A,4096,1.0,0.0001244,3837.3
39,train,math_comp,81,B,512,0.0,0.0002364,29461.3
39,train,math_comp,81,B,1024,1.0,0.000266,20007.2
39,train,math_comp,81,B,2048,1.0,0.0002987,39319.7
39,train,math_comp,81,B,4096,1.0,0.000266,17548.4
39,train,math_comp,81,C,512,0.0,0.0001089,2647.5
39,train,math_comp,81,C,1024,1.0,0.0001579,3820.1
39,train,math_comp,81,C,2048,1.0,8.65e-05,1661.7
39,train,math_comp,81,C,4096,1.0,0.0001579,3815.8
39,train,math_comp,81,D,512,0.0,0.0001338,25934.7
39,train,math_comp,81,D,1024,1.0,0.000145,4795.5
39,train,math_comp,81,D,2048,1.0,8.93e-05,5034.0
39,train,math_comp,81,D,4096,1.0,2.5e-05,2326.3
39,train,math_comp,81,E,512,1.0,0.0004827,8758.1
39,train,math_comp,81,E,1024,1.0,0.0005619,2500.8
39,train,math_comp,81,E,2048,1.0,0.00064,5145.0
39,train,math_comp,81,E,4096,1.0,0.0005732,1561.1
40,train,multihop_qa,3283,A,512,0.28571,0.0003258,4857.5
40,train,multihop_qa,3283,A,1024,0.25,0.0004538,9512.9
40,train,multihop_qa,3283,A,2048,1.0,0.0007066,18690.4
40,train,multihop_qa,3283,A,4096,1.0,0.0011428,34770.2
40,train,multihop_qa,3283,B,512,1.0,0.0003769,6771.9
40,train,multihop_qa,3283,B,1024,1.0,0.0004219,8869.9
40,train,multihop_qa,3283,B,2048,0.4,0.0004914,9430.6
40,train,multihop_qa,3283,B,4096,1.0,0.0004003,7399.2
40,train,multihop_qa,3283,C,512,0.0,0.0003715,2387.5
40,train,multihop_qa,3283,C,1024,0.0,0.0002697,612.6
40,train,multihop_qa,3283,C,2048,0.0,0.0002697,457.0
40,train,multihop_qa,3283,C,4096,0.0,0.0002697,453.8
40,train,multihop_qa,3283,D,512,0.22222,0.0002667,4365.1
40,train,multihop_qa,3283,D,1024,0.85714,0.000487,11197.4
40,train,multihop_qa,3283,D,2048,0.47619,0.0006087,16714.5
40,train,multihop_qa,3283,D,4096,0.5,0.0004265,8184.8
40,train,multihop_qa,3283,E,512,0.0,0.0015403,10464.7
40,train,multihop_qa,3283,E,1024,0.0,0.0021035,5604.1
40,train,multihop_qa,3283,E,2048,0.0,0.0032302,10848.8
40,train,multihop_qa,3283,E,4096,1.0,0.0038877,13541.9
41,train,math_olympiad,155,A,512,0.0,0.0001375,5477.7
41,train,math_olympiad,155,A,1024,0.0,0.0002655,9456.1
41,train,math_olympiad,155,A,2048,0.0,0.0005215,18764.9
41,train,math_olympiad,155,A,4096,0.0,0.0010335,37500.8
41,train,math_olympiad,155,B,512,0.0,0.0002428,11364.3
41,train,math_olympiad,155,B,1024,0.0,0.0004732,23910.8
41,train,math_olympiad,155,B,2048,0.0,0.0007608,39290.1
41,train,math_olympiad,155,B,4096,1.0,0.0006253,41136.1
41,train,math_olympiad,155,C,512,0.0,0.0001146,1518.4
41,train,math_olympiad,155,C,1024,0.0,0.000217,4820.7
41,train,math_olympiad,155,C,2048,0.0,0.0004218,5744.0
41,train,math_olympiad,155,C,4096,0.0,0.0008314,18867.0
41,train,math_olympiad,155,D,512,0.0,0.0001396,9738.0
41,train,math_olympiad,155,D,1024,0.0,0.0002676,13033.1
41,train,math_olympiad,155,D,2048,0.0,0.0005236,19708.8
41,train,math_olympiad,155,D,4096,1.0,0.0009081,24277.1
41,train,math_olympiad,155,E,512,0.0,0.0006112,2663.9
41,train,math_olympiad,155,E,1024,0.0,0.0011747,6295.1
41,train,math_olympiad,155,E,2048,0.0,0.0023011,8718.8
41,train,math_olympiad,155,E,4096,0.0,0.0045536,37881.9
42,test,knowledge,233,A,512,0.0,0.0001417,3833.9
42,test,knowledge,233,A,1024,0.0,0.0002302,6334.1
42,test,knowledge,233,A,2048,0.0,0.0002029,5657.6
42,test,knowledge,233,A,4096,0.0,0.0002702,7533.8
42,test,knowledge,233,B,512,1.0,0.0002449,13012.4
42,test,knowledge,233,B,1024,1.0,0.0003061,15183.1
42,test,knowledge,233,B,2048,1.0,0.0002719,12983.9
42,test,knowledge,233,B,4096,0.0,0.0002665,15011.2
42,test,knowledge,233,C,512,0.0,0.000121,2896.2
42,test,knowledge,233,C,1024,0.0,0.0002234,5501.4
42,test,knowledge,233,C,2048,0.0,0.0004282,9919.5
42,test,knowledge,233,C,4096,0.0,0.0006914,17081.4
42,test,knowledge,233,D,512,0.0,0.0001197,17609.7
42,test,knowledge,233,D,1024,0.0,0.0002724,17864.8
42,test,knowledge,233,D,2048,1.0,0.0004957,31170.9
42,test,knowledge,233,D,4096,1.0,0.0004537,22810.4
42,test,knowledge,233,E,512,0.0,0.0006331,5165.6
42,test,knowledge,233,E,1024,0.0,0.0011966,4564.2
42,test,knowledge,233,E,2048,0.0,0.0020887,8798.8
42,test,knowledge,233,E,4096,0.0,0.0031293,11590.9
43,test,knowledge,646,A,512,0.0,0.0001498,3154.3
43,test,knowledge,646,A,1024,0.0,0.0001603,3500.0
43,test,knowledge,646,A,2048,0.0,0.0001758,4975.5
43,test,knowledge,646,A,4096,0.0,0.0001693,3833.0
43,test,knowledge,646,B,512,0.0,0.0002821,20317.7
43,test,knowledge,646,B,1024,0.0,0.0005125,32397.8
43,test,knowledge,646,B,2048,0.0,0.0006407,94244.6
43,test,knowledge,646,B,4096,0.0,0.0010093,51839.7
43,test,knowledge,646,C,512,0.0,0.0001496,2180.5
43,test,knowledge,646,C,1024,0.0,0.000252,3853.4
43,test,knowledge,646,C,2048,0.0,0.0004568,7223.2
43,test,knowledge,646,C,4096,1.0,0.0002382,4035.2
43,test,knowledge,646,D,512,1.0,0.0001605,18167.6
43,test,knowledge,646,D,1024,1.0,0.000247,31160.3
43,test,knowledge,646,D,2048,0.0,0.0005605,33327.9
43,test,knowledge,646,D,4096,0.0,0.0010725,42039.0
43,test,knowledge,646,E,512,0.0,0.0007402,2479.3
43,test,knowledge,646,E,1024,0.0,0.0013034,4893.4
43,test,knowledge,646,E,2048,0.0,0.0024298,9620.3
43,test,knowledge,646,E,4096,0.0,0.0046826,84148.9
44,train,math_olympiad,169,A,512,0.0,0.0001381,4871.6
44,train,math_olympiad,169,A,1024,0.0,0.0002661,9410.3
44,train,math_olympiad,169,A,2048,1.0,0.0005221,18804.0
44,train,math_olympiad,169,A,4096,1.0,0.0003256,11577.4
44,train,math_olympiad,169,B,512,0.0,0.000244,10625.6
44,train,math_olympiad,169,B,1024,1.0,0.00041,18587.8
44,train,math_olympiad,169,B,2048,1.0,0.0005779,27264.4
44,train,math_olympiad,169,B,4096,1.0,0.0004712,22105.9
